long,lat,CATEGORY
6631402.043,1966595.122,Petty Theft
6646678.713,1961577.381,Petty Theft
6636545.875,1960428.820,Petty Theft
6628522.056,1966189.708,Petty Theft
6629059.231,1961340.464,Petty Theft
6624350.369,1963945.228,Petty Theft
6651723.200,1963148.441,Petty Theft
6627320.563,1962169.209,Petty Theft
6635376.368,1963220.584,Petty Theft
6639768.701,1957895.447,Petty Theft
6641685.310,1961843.799,Petty Theft
6642139.990,1965133.914,Petty Theft
6640628.442,1958785.429,Petty Theft
6635491.730,1959695.796,Petty Theft
6624350.369,1963945.228,Petty Theft
6649041.238,1962367.832,Petty Theft
6648232.318,1963846.039,Petty Theft
6632558.308,1970946.451,Petty Theft
6634897.439,1960633.454,Petty Theft
6636124.578,1959373.054,Petty Theft
6636235.734,1965751.675,Petty Theft
6630935.417,1960873.750,Petty Theft
6627369.981,1961642.419,Petty Theft
6650137.117,1962469.710,Petty Theft
6637824.553,1965166.222,Petty Theft
6633488.558,1961601.596,Petty Theft
6634945.306,1960209.634,Petty Theft
6626710.960,1966629.847,Petty Theft
6634897.439,1960633.454,Petty Theft
6648424.340,1961587.005,Petty Theft
6636415.125,1959893.643,Petty Theft
6640628.442,1958785.429,Petty Theft
6638852.463,1968801.786,Petty Theft
6634617.018,1966318.515,Petty Theft
6643670.616,1964954.308,Petty Theft
6637705.630,1966421.893,Petty Theft
6635522.731,1964267.858,Petty Theft
6636226.956,1960529.777,Petty Theft
6643190.837,1959774.049,Petty Theft
6630746.067,1965848.620,Petty Theft
6641685.310,1961843.799,Petty Theft
6632796.386,1964362.036,Petty Theft
6622829.234,1965917.497,Petty Theft
6634691.076,1960041.443,Petty Theft
6641685.310,1961843.799,Petty Theft
6649041.238,1962367.832,Petty Theft
6636226.956,1960529.777,Petty Theft
6630924.945,1966636.650,Petty Theft
6639223.985,1958559.847,Petty Theft
6636970.748,1959322.007,Petty Theft
6633795.049,1960859.012,Petty Theft
6635932.613,1964426.164,Petty Theft
6635532.194,1959207.679,Petty Theft
6635923.219,1961915.205,Petty Theft
6632796.386,1964362.036,Petty Theft
6643190.837,1959774.049,Petty Theft
6639839.272,1961875.800,Petty Theft
6636970.748,1959322.007,Petty Theft
6636415.125,1959893.643,Petty Theft
6636347.000,1959898.001,Petty Theft
6648232.318,1963846.039,Petty Theft
6633726.062,1964424.517,Petty Theft
6628634.195,1968120.561,Petty Theft
6648312.630,1965450.383,Petty Theft
6636970.748,1959322.007,Petty Theft
6624638.069,1962383.133,Petty Theft
6639808.720,1957896.150,Petty Theft
6636970.748,1959322.007,Petty Theft
6630924.945,1966636.650,Petty Theft
6631402.043,1966595.122,Petty Theft
6628842.872,1966839.724,Petty Theft
6625159.544,1965711.695,Petty Theft
6632796.386,1964362.036,Petty Theft
6633540.938,1966643.602,Petty Theft
6632796.386,1964362.036,Petty Theft
6627572.789,1966531.648,Petty Theft
6637448.653,1959733.673,Petty Theft
6646211.961,1961740.094,Petty Theft
6635661.322,1961416.502,Petty Theft
6644119.717,1961118.501,Petty Theft
6640567.735,1958437.822,Petty Theft
6633908.641,1964474.786,Petty Theft
6648424.340,1961587.005,Petty Theft
6632796.386,1964362.036,Petty Theft
6640625.170,1963708.190,Petty Theft
6640567.735,1958437.822,Petty Theft
6636322.897,1960091.408,Petty Theft
6636415.125,1959893.643,Petty Theft
6629431.676,1966613.593,Petty Theft
6635616.257,1963899.027,Petty Theft
6632859.061,1960863.747,Petty Theft
6638521.339,1959650.848,Petty Theft
6636970.748,1959322.007,Petty Theft
6643190.837,1959774.049,Petty Theft
6629431.676,1966613.593,Petty Theft
6630241.260,1966600.782,Petty Theft
6648312.630,1965450.383,Petty Theft
6648232.318,1963846.039,Petty Theft
6649041.238,1962367.832,Petty Theft
6636322.897,1960091.408,Petty Theft
6641734.852,1962832.528,Petty Theft
6649084.000,1961821.877,Petty Theft
6629593.412,1961692.524,Petty Theft
6628650.589,1961611.429,Petty Theft
6629561.990,1961611.951,Petty Theft
6632744.901,1966482.426,Petty Theft
6630746.067,1965848.620,Petty Theft
6637705.630,1966421.893,Petty Theft
6652202.404,1962150.192,Petty Theft
6629561.990,1961611.951,Petty Theft
6634656.669,1966697.997,Petty Theft
6632796.386,1964362.036,Petty Theft
6636320.777,1960100.595,Petty Theft
6636855.371,1964872.787,Petty Theft
6631402.043,1966595.122,Petty Theft
6637792.876,1963338.169,Petty Theft
6648329.051,1965413.909,Petty Theft
6635619.999,1960229.374,Petty Theft
6636147.501,1959363.875,Petty Theft
6648424.340,1961587.005,Petty Theft
6632796.386,1964362.036,Petty Theft
6649854.644,1961827.877,Petty Theft
6636970.748,1959322.007,Petty Theft
6638639.255,1964670.678,Petty Theft
6627304.129,1960980.719,Petty Theft
6635454.168,1964535.791,Petty Theft
6632774.910,1963040.059,Petty Theft
6636160.952,1963293.222,Petty Theft
6636352.868,1959919.954,Petty Theft
6631402.043,1966595.122,Petty Theft
6641442.448,1962798.475,Petty Theft
6632796.386,1964362.036,Petty Theft
6624161.392,1962424.166,Petty Theft
6635565.424,1959256.028,Petty Theft
6634038.378,1959895.484,Petty Theft
6628431.529,1961515.369,Petty Theft
6639505.854,1966094.139,Petty Theft
6638623.472,1967664.882,Petty Theft
6629217.241,1963968.180,Petty Theft
6626718.234,1966161.211,Petty Theft
6634346.000,1959432.929,Petty Theft
6647756.125,1967717.066,Petty Theft
6636367.913,1962889.653,Petty Theft
6635090.334,1961217.287,Petty Theft
6628650.589,1961611.429,Petty Theft
6630665.548,1966637.878,Petty Theft
6646421.794,1964011.961,Petty Theft
6637705.630,1966421.893,Petty Theft
6638703.215,1958600.223,Petty Theft
6636034.001,1961313.750,Petty Theft
6640558.421,1958723.413,Petty Theft
6644454.906,1962330.116,Petty Theft
6636415.125,1959893.643,Petty Theft
6640570.445,1957745.646,Petty Theft
6642860.266,1967437.717,Petty Theft
6639529.527,1965337.307,Petty Theft
6640585.443,1958693.921,Petty Theft
6630699.242,1965564.160,Petty Theft
6636116.238,1960863.134,Petty Theft
6635749.474,1962485.527,Petty Theft
6630964.616,1961794.488,Petty Theft
6634500.450,1967464.200,Petty Theft
6627625.027,1962672.539,Petty Theft
6624812.174,1964758.157,Petty Theft
6637705.630,1966421.893,Petty Theft
6628890.793,1961582.699,Petty Theft
6649041.238,1962367.832,Petty Theft
6622829.234,1965917.497,Petty Theft
6634424.170,1963544.885,Petty Theft
6629593.412,1961692.524,Petty Theft
6643190.837,1959774.049,Petty Theft
6636367.913,1962889.653,Petty Theft
6630676.453,1963955.515,Petty Theft
6636226.956,1960529.777,Petty Theft
6636415.125,1959893.643,Petty Theft
6626836.219,1963501.874,Petty Theft
6649279.026,1961835.827,Petty Theft
6653811.292,1963095.574,Petty Theft
6630165.999,1965811.745,Petty Theft
6639148.811,1967423.178,Petty Theft
6634689.620,1961530.983,Petty Theft
6639223.985,1958559.847,Petty Theft
6636415.125,1959893.643,Petty Theft
6634757.586,1965463.207,Petty Theft
6640007.965,1961783.548,Petty Theft
6635360.001,1963184.626,Petty Theft
6629217.241,1963968.180,Petty Theft
6636352.868,1959919.954,Petty Theft
6635701.594,1959952.349,Petty Theft
6646870.435,1962539.463,Petty Theft
6629630.463,1965843.440,Petty Theft
6635376.368,1963220.584,Petty Theft
6639808.720,1957896.150,Petty Theft
6636855.371,1964872.787,Petty Theft
6635314.489,1961696.418,Petty Theft
6637705.630,1966421.893,Petty Theft
6638234.528,1957695.494,Petty Theft
6636352.868,1959919.954,Petty Theft
6636415.125,1959893.643,Petty Theft
6628867.998,1963717.928,Petty Theft
6645632.620,1961552.848,Petty Theft
6641734.852,1962832.528,Petty Theft
6635443.003,1959685.551,Petty Theft
6639768.701,1957895.447,Petty Theft
6649043.195,1962320.861,Petty Theft
6644717.326,1960075.457,Petty Theft
6644512.839,1965360.736,Petty Theft
6628501.298,1965606.980,Petty Theft
6629561.990,1961611.951,Petty Theft
6636700.735,1962938.850,Petty Theft
6628431.529,1961515.369,Petty Theft
6640440.990,1961122.760,Petty Theft
6638272.378,1966695.017,Petty Theft
6639654.837,1963552.629,Petty Theft
6642418.131,1964158.192,Petty Theft
6641442.448,1962798.475,Petty Theft
6628573.500,1962975.762,Petty Theft
6634752.547,1965473.049,Petty Theft
6636415.125,1959893.643,Petty Theft
6642626.040,1968450.822,Petty Theft
6639223.985,1958559.847,Petty Theft
6637509.621,1960770.183,Petty Theft
6629262.441,1963927.879,Petty Theft
6628630.086,1967326.420,Petty Theft
6629593.412,1961692.524,Petty Theft
6635488.024,1960220.402,Petty Theft
6640585.443,1958693.921,Petty Theft
6636352.868,1959919.954,Petty Theft
6639268.919,1961771.293,Petty Theft
6631138.222,1968822.690,Petty Theft
6636422.470,1965716.238,Petty Theft
6638030.992,1964318.528,Petty Theft
6638771.787,1965765.294,Petty Theft
6635522.731,1964267.858,Petty Theft
6637705.630,1966421.893,Petty Theft
6629877.247,1960901.522,Petty Theft
6620855.695,1962910.825,Petty Theft
6634801.323,1962350.478,Petty Theft
6627304.129,1960980.719,Petty Theft
6639760.842,1967993.217,Petty Theft
6627369.981,1961642.419,Petty Theft
6648232.318,1963846.039,Petty Theft
6626690.434,1962924.153,Petty Theft
6634341.391,1959472.918,Petty Theft
6636352.868,1959919.954,Petty Theft
6641734.852,1962832.528,Petty Theft
6635923.219,1961915.205,Petty Theft
6649041.238,1962367.832,Petty Theft
6637705.630,1966421.893,Petty Theft
6628622.107,1966188.884,Petty Theft
6636235.734,1965751.675,Petty Theft
6642638.248,1968532.845,Petty Theft
6640879.416,1957431.988,Petty Theft
6635891.526,1964426.223,Petty Theft
6643002.421,1967553.794,Petty Theft
6644632.248,1963928.271,Petty Theft
6636235.734,1965751.675,Petty Theft
6630724.999,1966617.626,Petty Theft
6641879.544,1963469.300,Petty Theft
6636407.441,1959721.534,Petty Theft
6632508.501,1965208.125,Petty Theft
6627606.394,1961655.578,Petty Theft
6649279.026,1961835.827,Petty Theft
6641442.448,1962798.475,Petty Theft
6639223.985,1958559.847,Petty Theft
6624350.369,1963945.228,Petty Theft
6644028.254,1964487.498,Petty Theft
6634691.076,1960041.443,Petty Theft
6630676.453,1963955.515,Petty Theft
6644358.730,1966084.624,Petty Theft
6623407.819,1962051.014,Petty Theft
6626710.960,1966629.847,Petty Theft
6640487.191,1964763.735,Petty Theft
6627815.581,1964299.838,Petty Theft
6639223.985,1958559.847,Petty Theft
6642656.616,1960075.131,Petty Theft
6636855.371,1964872.787,Petty Theft
6642656.616,1960075.131,Petty Theft
6642656.616,1960075.131,Petty Theft
6636235.734,1965751.675,Petty Theft
6624147.498,1963486.127,Petty Theft
6636182.197,1960548.516,Petty Theft
6644196.418,1963719.441,Petty Theft
6630645.197,1961493.279,Petty Theft
6635670.399,1959908.079,Petty Theft
6635883.241,1960382.762,Petty Theft
6634543.557,1959478.522,Petty Theft
6628358.651,1965850.755,Petty Theft
6628872.233,1966186.825,Petty Theft
6639871.754,1965364.824,Petty Theft
6646580.987,1961588.636,Petty Theft
6625159.544,1965711.695,Petty Theft
6650642.126,1963224.414,Petty Theft
6650538.679,1961830.385,Petty Theft
6641442.448,1962798.475,Petty Theft
6641909.930,1963436.881,Petty Theft
6624990.371,1961156.445,Petty Theft
6636855.371,1964872.787,Petty Theft
6642664.551,1960425.592,Petty Theft
6635305.180,1965137.888,Petty Theft
6622829.234,1965917.497,Petty Theft
6628522.056,1966189.708,Petty Theft
6637705.630,1966421.893,Petty Theft
6645560.368,1961365.240,Petty Theft
6635439.635,1962781.217,Petty Theft
6636129.124,1963394.098,Petty Theft
6636019.021,1959966.807,Petty Theft
6635670.399,1959908.079,Petty Theft
6641734.852,1962832.528,Petty Theft
6628668.712,1967556.634,Petty Theft
6632796.386,1964362.036,Petty Theft
6637705.630,1966421.893,Petty Theft
6628630.086,1967326.420,Petty Theft
6630665.548,1966637.878,Petty Theft
6648232.318,1963846.039,Petty Theft
6647756.125,1967717.066,Petty Theft
6629444.799,1966575.806,Petty Theft
6621932.925,1961081.332,Petty Theft
6630123.926,1960892.763,Petty Theft
6644755.586,1960665.849,Petty Theft
6636385.679,1959886.641,Petty Theft
6637574.314,1961736.831,Petty Theft
6630935.417,1960873.750,Petty Theft
6624797.850,1964466.116,Petty Theft
6628321.955,1966191.355,Petty Theft
6629853.539,1965045.838,Petty Theft
6636855.371,1964872.787,Petty Theft
6636970.748,1959322.007,Petty Theft
6639768.701,1957895.447,Petty Theft
6632796.386,1964362.036,Petty Theft
6632796.386,1964362.036,Petty Theft
6629431.676,1966613.593,Petty Theft
6635309.008,1960260.996,Petty Theft
6636246.167,1965790.291,Petty Theft
6642523.696,1963842.231,Petty Theft
6625159.544,1965711.695,Residential Burglary
6627659.167,1962664.224,Residential Burglary
6636109.217,1963493.297,Residential Burglary
6625570.094,1965642.155,Residential Burglary
6629774.974,1961118.609,Residential Burglary
6629774.974,1961118.609,Residential Burglary
6629774.974,1961118.609,Residential Burglary
6630996.571,1967935.711,Residential Burglary
6629788.449,1961383.286,Residential Burglary
6640543.263,1968764.946,Residential Burglary
6638405.298,1965895.654,Residential Burglary
6640856.410,1960418.140,Residential Burglary
6644431.517,1965566.009,Residential Burglary
6650137.117,1962469.710,Residential Burglary
6640124.293,1965081.802,Residential Burglary
6634617.018,1966318.515,Residential Burglary
6635187.802,1964200.833,Residential Burglary
6626718.234,1966161.211,Residential Burglary
6633580.258,1966429.505,Residential Burglary
6624477.051,1962400.979,Residential Burglary
6647639.716,1964385.454,Residential Burglary
6639768.701,1957895.447,Residential Burglary
6634973.638,1960271.444,Residential Burglary
6637070.084,1962683.194,Residential Burglary
6644534.937,1965784.840,Residential Burglary
6639879.639,1958523.150,Residential Burglary
6640487.585,1967190.865,Residential Burglary
6638617.453,1962762.232,Residential Burglary
6632983.012,1962145.221,Residential Burglary
6622369.915,1963515.461,Residential Burglary
6630494.929,1968462.048,Residential Burglary
6621531.825,1965716.425,Residential Burglary
6636235.734,1965751.675,Residential Burglary
6641538.001,1965993.890,Residential Burglary
6627559.322,1962708.926,Residential Burglary
6634538.541,1960567.296,Residential Burglary
6630802.038,1967694.194,Residential Burglary
6627717.913,1964787.154,Residential Burglary
6639432.668,1968364.247,Residential Burglary
6633154.247,1967947.986,Residential Burglary
6626692.324,1961522.363,Residential Burglary
6627402.596,1961635.449,Residential Burglary
6637791.628,1965818.946,Residential Burglary
6633372.109,1960867.085,Residential Burglary
6646580.987,1961588.636,Residential Burglary
6630165.999,1965811.745,Residential Burglary
6628630.086,1967326.420,Residential Burglary
6643148.794,1969115.551,Residential Burglary
6643411.516,1969180.524,Residential Burglary
6629922.330,1964186.034,Residential Burglary
6639812.196,1957830.774,Residential Burglary
6637628.023,1959894.746,Residential Burglary
6630241.260,1966600.782,Residential Burglary
6641685.310,1961843.799,Residential Burglary
6636835.073,1965434.136,Residential Burglary
6634284.817,1959968.967,Residential Burglary
6626718.234,1966161.211,Residential Burglary
6639768.701,1957895.447,Residential Burglary
6642217.298,1959158.984,Residential Burglary
6636402.161,1962940.769,Residential Burglary
6629431.676,1966613.593,Residential Burglary
6624361.094,1965084.151,Residential Burglary
6621932.925,1961081.332,Residential Burglary
6647453.291,1964719.473,Residential Burglary
6630139.105,1964184.359,Residential Burglary
6629642.234,1964242.328,Residential Burglary
6646870.435,1962539.463,Residential Burglary
6639808.720,1957896.150,Residential Burglary
6641734.057,1962493.582,Residential Burglary
6621068.204,1961316.296,Residential Burglary
6633154.109,1961706.336,Residential Burglary
6628915.813,1964325.334,Residential Burglary
6631005.945,1964483.646,Residential Burglary
6639800.975,1962211.622,Residential Burglary
6630152.037,1964144.288,Residential Burglary
6640567.735,1958437.822,Residential Burglary
6645508.374,1966449.660,Residential Burglary
6631579.270,1964524.466,Residential Burglary
6641953.083,1964562.321,Residential Burglary
6629388.942,1962006.602,Residential Burglary
6628630.086,1967326.420,Residential Burglary
6649040.288,1960730.068,Residential Burglary
6621411.320,1965125.123,Residential Burglary
6628310.268,1965152.687,Residential Burglary
6640427.937,1965820.860,Residential Burglary
6640138.410,1968051.193,Residential Burglary
6641567.974,1967639.094,Residential Burglary
6623522.106,1961498.164,Residential Burglary
6641442.448,1962798.475,Residential Burglary
6621388.546,1966009.179,Residential Burglary
6637509.621,1960770.183,Residential Burglary
6641399.000,1959369.854,Residential Burglary
6635695.253,1962812.039,Residential Burglary
6648312.630,1965450.383,Residential Burglary
6642586.733,1966611.615,Residential Burglary
6636934.604,1961851.160,Residential Burglary
6626674.893,1966068.885,Residential Burglary
6630516.247,1969652.944,Residential Burglary
6629561.990,1961611.951,Residential Burglary
6640567.735,1958437.822,Residential Burglary
6643386.739,1966848.508,Residential Burglary
6629788.449,1961383.286,Residential Burglary
6643874.144,1959478.102,Residential Burglary
6629788.449,1961383.286,Residential Burglary
6622786.207,1961715.072,Residential Burglary
6624448.415,1964486.088,Residential Burglary
6627366.476,1962737.819,Residential Burglary
6635048.225,1963127.710,Residential Burglary
6648329.051,1965413.909,Residential Burglary
6639812.196,1957830.774,Residential Burglary
6634729.956,1960009.563,Residential Burglary
6629774.068,1961011.197,Residential Burglary
6629773.877,1962637.426,Residential Burglary
6628307.062,1962626.570,Residential Burglary
6636235.734,1965751.675,Residential Burglary
6639223.985,1958559.847,Residential Burglary
6641734.057,1962493.582,Residential Burglary
6639453.926,1964232.817,Residential Burglary
6635863.507,1962921.008,Residential Burglary
6627329.212,1962981.208,Residential Burglary
6632026.904,1962553.389,Residential Burglary
6630241.260,1966600.782,Residential Burglary
6632385.256,1961000.462,Residential Burglary
6628634.195,1968120.561,Residential Burglary
6633795.049,1960859.012,Residential Burglary
6629789.704,1966643.357,Residential Burglary
6646910.829,1965008.321,Residential Burglary
6634114.662,1959556.435,Residential Burglary
6635063.082,1964819.822,Residential Burglary
6629788.449,1961383.286,Residential Burglary
6632774.910,1963040.059,Residential Burglary
6630165.999,1965811.745,Residential Burglary
6634315.019,1958954.644,Residential Burglary
6635381.234,1964841.796,Residential Burglary
6639129.705,1965508.167,Residential Burglary
6637763.268,1963599.487,Residential Burglary
6636729.964,1961146.714,Residential Burglary
6639879.639,1958523.150,Residential Burglary
6635439.635,1962781.217,Residential Burglary
6639768.701,1957895.447,Residential Burglary
6628310.268,1965152.687,Residential Burglary
6622369.915,1963515.461,Residential Burglary
6634003.192,1960052.711,Residential Burglary
6644258.257,1965171.069,Residential Burglary
6642274.757,1966561.155,Residential Burglary
6622498.457,1962441.035,Residential Burglary
6639223.985,1958559.847,Residential Burglary
6641442.448,1962798.475,Residential Burglary
6620969.322,1966000.986,Residential Burglary
6624100.882,1962406.476,Residential Burglary
6629547.126,1962628.040,Residential Burglary
6626718.234,1966161.211,Residential Burglary
6646620.422,1964721.603,Residential Burglary
6652164.736,1962122.412,Residential Burglary
6629561.990,1961611.951,Residential Burglary
6647187.348,1964967.676,Residential Burglary
6639768.701,1957895.447,Residential Burglary
6644664.054,1960940.323,Residential Burglary
6639879.639,1958523.150,Residential Burglary
6623498.432,1963752.547,Residential Burglary
6634284.817,1959968.967,Residential Burglary
6627267.263,1961466.429,Residential Burglary
6636460.207,1962636.800,Residential Burglary
6638923.055,1966207.050,Residential Burglary
6648424.340,1961587.005,Residential Burglary
6634278.082,1962501.031,Residential Burglary
6645591.884,1961935.561,Residential Burglary
6637628.023,1959894.746,Residential Burglary
6628814.011,1962237.579,Residential Burglary
6647334.799,1961181.162,Residential Burglary
6639768.701,1957895.447,Residential Burglary
6636014.799,1965799.544,Residential Burglary
6629018.439,1965454.221,Residential Burglary
6629217.241,1963968.180,Residential Burglary
6647707.122,1958975.478,Residential Burglary
6631902.682,1968478.939,Residential Burglary
6646080.563,1964572.111,Residential Burglary
6638725.013,1962259.088,Residential Burglary
6635547.468,1959252.042,Residential Burglary
6622399.551,1964202.264,Residential Burglary
6639768.701,1957895.447,Residential Burglary
6638802.247,1962257.736,Residential Burglary
6626674.893,1966068.885,Residential Burglary
6641008.653,1965067.736,Residential Burglary
6634422.267,1959567.016,Residential Burglary
6639978.876,1968243.384,Residential Burglary
6626499.259,1964584.437,Residential Burglary
6629551.499,1969213.009,Residential Burglary
6639529.527,1965337.307,Residential Burglary
6643190.837,1959774.049,Residential Burglary
6625607.424,1965130.326,Residential Burglary
6634713.261,1963967.127,Residential Burglary
6646322.175,1960007.907,Residential Burglary
6642413.795,1963279.338,Residential Burglary
6644076.397,1966342.691,Residential Burglary
6633278.704,1960866.459,Residential Burglary
6639808.720,1957896.150,Residential Burglary
6631558.637,1968756.400,Residential Burglary
6632823.906,1967096.111,Residential Burglary
6626820.481,1963210.690,Residential Burglary
6636744.736,1961083.683,Residential Burglary
6621660.541,1961545.182,Residential Burglary
6632796.713,1967065.944,Residential Burglary
6620828.719,1963352.490,Residential Burglary
6652170.866,1962045.317,Residential Burglary
6635695.253,1962812.039,Residential Burglary
6627574.528,1963744.040,Residential Burglary
6633143.608,1963034.337,Residential Burglary
6632712.204,1966980.043,Residential Burglary
6631026.057,1968215.845,Residential Burglary
6632669.558,1966957.244,Residential Burglary
6629217.241,1963968.180,Residential Burglary
6628630.086,1967326.420,Residential Burglary
6647274.302,1964275.144,Residential Burglary
6636712.433,1965429.879,Residential Burglary
6624332.319,1965624.692,Residential Burglary
6630645.197,1961493.279,Residential Burglary
6626710.060,1962105.487,Residential Burglary
6637800.122,1964547.536,Residential Burglary
6636305.119,1959990.549,Robbery
6649041.238,1962367.832,Robbery
6633726.062,1964424.517,Robbery
6649356.087,1962646.298,Robbery
6636415.125,1959893.643,Robbery
6622369.915,1963515.461,Robbery
6636346.979,1959918.554,Robbery
6649382.776,1962667.180,Robbery
6636129.124,1963394.098,Robbery
6647756.125,1967717.066,Robbery
6635933.826,1960335.003,Robbery
6642759.463,1966577.999,Robbery
6628310.268,1965152.687,Robbery
6631910.000,1968425.876,Robbery
6635722.499,1959764.751,Robbery
6632273.001,1967107.000,Robbery
6637705.630,1966421.893,Robbery
6636042.000,1963900.752,Robbery
6637609.001,1961671.626,Robbery
6638370.999,1963467.124,Robbery
6633899.999,1970747.248,Robbery
6639502.266,1963432.873,Robbery
6637206.000,1960595.123,Robbery
6639223.985,1958559.847,Robbery
6628046.500,1966189.876,Robbery
6637558.909,1961807.479,Robbery
6626718.234,1966161.211,Robbery
6621043.188,1965353.980,Robbery
6628310.268,1965152.687,Robbery
6630617.283,1960875.244,Robbery
6631400.159,1967044.141,Robbery
6631400.159,1967044.141,Robbery
6649041.238,1962367.832,Robbery
6628321.955,1966191.355,Robbery
6632744.901,1966482.426,Robbery
6649043.195,1962320.861,Robbery
6635933.826,1960335.003,Robbery
6649039.771,1962403.060,Robbery
6635603.538,1960383.202,Robbery
6649049.920,1963181.546,Robbery
6633032.001,1966145.750,Robbery
6639211.858,1957507.499,Robbery
6640567.735,1958437.822,Robbery
6648232.318,1963846.039,Robbery
6649279.026,1961835.827,Robbery
6630746.067,1965848.620,Robbery
6649041.238,1962367.832,Robbery
6639502.266,1963432.873,Robbery
6638476.068,1958906.716,Robbery
6636403.726,1962927.504,Vandalism
6625159.544,1965711.695,Vandalism
6626986.446,1962103.606,Vandalism
6629040.801,1961422.680,Vandalism
6631086.852,1969328.473,Vandalism
6634022.501,1959871.375,Vandalism
6636118.462,1962651.569,Vandalism
6636014.799,1965799.544,Vandalism
6639465.795,1966095.032,Vandalism
6627271.421,1961467.962,Vandalism
6631402.043,1966595.122,Vandalism
6635144.398,1959653.151,Vandalism
6638939.184,1961781.883,Vandalism
6637513.501,1960660.501,Vandalism
6635357.825,1960191.334,Vandalism
6640543.263,1968764.946,Vandalism
6635035.219,1964768.703,Vandalism
6636124.578,1959373.054,Vandalism
6648329.051,1965413.909,Vandalism
6636441.565,1962682.837,Vandalism
6635035.219,1964768.703,Vandalism
6627321.999,1961673.125,Vandalism
6630935.417,1960873.750,Vandalism
6649382.776,1962667.180,Vandalism
6641685.310,1961843.799,Vandalism
6626710.960,1966629.847,Vandalism
6633171.611,1966546.260,Vandalism
6636367.913,1962889.653,Vandalism
6625663.000,1964178.374,Vandalism
6622391.045,1963711.207,Vandalism
6628724.000,1966957.710,Vandalism
6637705.630,1966421.893,Vandalism
6643733.158,1959189.557,Vandalism
6629431.676,1966613.593,Vandalism
6622391.045,1963711.207,Vandalism
6636305.119,1959990.549,Vandalism
6625018.070,1964154.191,Vandalism
6621932.925,1961081.332,Vandalism
6625018.070,1964154.191,Vandalism
6626763.657,1963251.180,Vandalism
6634617.018,1966318.515,Vandalism
6629325.780,1962590.273,Vandalism
6634244.463,1958918.124,Vandalism
6634022.501,1959871.375,Vandalism
6632754.894,1961777.770,Vandalism
6630665.548,1966637.878,Vandalism
6630645.197,1961493.279,Vandalism
6637448.653,1959733.673,Vandalism
6641685.310,1961843.799,Vandalism
6631378.976,1965819.255,Vandalism
6635391.306,1959866.669,Vandalism
6622443.038,1964209.701,Vandalism
6636481.640,1960943.659,Vandalism
6649063.328,1961802.951,Vandalism
6638401.659,1964991.361,Vandalism
6641539.269,1963815.335,Vandalism
6636235.734,1965751.675,Vandalism
6631968.425,1967258.160,Vandalism
6635892.944,1959287.589,Vandalism
6630123.926,1960892.763,Vandalism
6630359.942,1962368.007,Vandalism
6627304.129,1960980.719,Vandalism
6636415.125,1959893.643,Vandalism
6628867.998,1963717.928,Vandalism
6639434.889,1962910.998,Vandalism
6635850.944,1959302.827,Vandalism
6633795.049,1960859.012,Vandalism
6649082.087,1960798.672,Vandalism
6625551.543,1962441.129,Vandalism
6641734.852,1962832.528,Vandalism
6630924.945,1966636.650,Vandalism
6630924.945,1966636.650,Vandalism
6636548.209,1960470.206,Vandalism
6636526.935,1960465.691,Vandalism
6644425.547,1966082.336,Vandalism
6639863.766,1967035.533,Vandalism
6644224.921,1964892.362,Vandalism
6634315.019,1958954.644,Vandalism
6636226.804,1959852.646,Vandalism
6633016.464,1966125.583,Vandalism
6628915.813,1964325.334,Vandalism
6636019.021,1959966.807,Vandalism
6653992.893,1962742.091,Vandalism
6622829.488,1966003.975,Vandalism
6626678.260,1966162.647,Vandalism
6635007.337,1960116.009,Vandalism
6624138.983,1962433.732,Vandalism
6639505.854,1966094.139,Vandalism
6628724.000,1966957.710,Vandalism
6633179.921,1966440.240,Vandalism
6622786.207,1961715.072,Vandalism
6621932.925,1961081.332,Vandalism
6636154.891,1964876.968,Vandalism
6623019.438,1966212.921,Vandalism
6641328.313,1960120.282,Vandalism
6638272.378,1966695.017,Vandalism
6634475.063,1958989.978,Vandalism
6623984.108,1961422.450,Vandalism
6636403.680,1960436.925,Vandalism
6622812.106,1962402.378,Vandalism
6639505.854,1966094.139,Vandalism
6636014.799,1965799.544,Vandalism
6639879.639,1958523.150,Vandalism
6641442.448,1962798.475,Vandalism
6635287.340,1965208.699,Vandalism
6639200.280,1963930.108,Vandalism
6639505.854,1966094.139,Vandalism
6640429.864,1967970.248,Vandalism
6622841.551,1964540.659,Vandalism
6640470.865,1965028.200,Vandalism
6636322.897,1960091.408,Vandalism
6635507.001,1960698.750,Vandalism
6636292.401,1960045.669,Vandalism
6635933.566,1960824.514,Vandalism
6639495.726,1966221.712,Vandalism
6640724.969,1968533.352,Vandalism
6630346.837,1964174.167,Vandalism
6623402.963,1963713.588,Vandalism
6640235.246,1968895.111,Vandalism
6630360.356,1962320.376,Vandalism
6643265.499,1967243.626,Vandalism
6634488.880,1959465.989,Vandalism
6638922.658,1968522.472,Vandalism
6629445.154,1965886.930,Vandalism
6638639.051,1968124.281,Vandalism
6636343.666,1960871.009,Vandalism
6640858.952,1968715.926,Vandalism
6634201.969,1962616.033,Vandalism
6634346.000,1959432.929,Vandalism
6634011.134,1960016.512,Vandalism
6636141.000,1960844.501,Vandalism
6639736.066,1967984.714,Vandalism
6643688.499,1964877.374,Vandalism
